id,accuracy,precision,recall,f1
Brats18_CBICA_AAP_1-92.jpg,0.0017194073985716595,0.0018069632072521046,0.002534413003217513,0.0021087665472739195
Brats18_TCIA02_321_1-80.jpg,0.002320675084074678,0.0021772067869296054,0.002634995803325278,0.0023841845313735473
Brats18_TCIA05_444_1-96.jpg,0.006167811892330427,0.006166199888991718,0.006171343585805153,0.006168525481625921
Brats18_TCIA08_278_1-84.jpg,0.002488284329667869,0.0029334370793765966,0.0029679839869546252,0.0029506046157246435
Brats18_TCIA08_242_1-92.jpg,0.0026837845652832853,0.0028077457763824743,0.003145281522681299,0.0029668597312981007
Brats18_2013_24_1-92.jpg,0.0011191474167724029,0.0012989901324088177,0.0014025590402442826,0.0013487772339910921
Brats18_CBICA_AQA_1-84.jpg,0.00543038061738465,0.005432314410025902,0.005433428054196176,0.005432849755204205
Brats18_TCIA01_221_1-104,0.006310540396638844,0.006310560968900984,0.006310572816179393,0.006310566664062456
Brats18_TCIA13_653_1-100,0.00602859779364883,0.0060285980101989585,0.006028598134907152,0.006028598070148026
Brats18_2013_22_1-100,0.005555961956183842,0.005555961958439572,0.005555961959738617,0.005555961959064042
Brats18_TCIA10_307_1-76.jpg,0.0023593254955391234,0.0020541201613621988,0.0027894188639614598,0.0023646045609580545
Brats18_TCIA03_121_1-88.jpg,0.002407861598027043,0.0021036739617028787,0.00436104658707473,0.002837257938873313
Brats18_CBICA_BHB_1-92.jpg,0.005469397591899263,0.00546632498951215,0.005489126733202775,0.005473734928675488
Brats18_TCIA04_328_1-92.jpg,0.0011526106425856593,0.0011611151426624078,0.0016262083645434122,0.0013532711532509144
