id,accuracy,precision,recall,f1
Brats18_TCIA02_368_1-92.jpg,0.01449798229880833,0.013951246695009462,0.014819842131025664,0.01437228510563689
Brats18_TCIA01_231_1-96.jpg,0.012383970593374634,0.011473457216612635,0.012910608001982994,0.012149439590818616
Brats18_CBICA_ANZ_1-84.jpg,0.008999944166785038,0.008982434294155,0.009010071809258276,0.008995433955197422
Brats18_CBICA_ATX_1-92.jpg,0.002456831422243514,0.0024565010472882304,0.002457022509837349,0.0024567463239116723
Brats18_TCIA13_654_1-100,0.018564015396708215,0.01856400927865349,0.018564018935367358,0.01856401382081318
Brats18_CBICA_AWI_1-108,0.012756384947292183,0.012756384836054825,0.012756385011631441,0.012756384918639545
Brats18_TCIA08_278_1-100,0.008090665194620995,0.008090665192634613,0.00809066519576991,0.00809066519410934
Brats18_CBICA_ALX_1-92.jpg,0.01582034785772513,0.01582034785769028,0.015820347857745286,0.015820347857716154
Brats18_TCIA10_420_1-100,0.005979969475230427,0.005979969475229826,0.005979969475230774,0.005979969475230272
Brats18_TCIA13_645_1-104,0.0097583831247042,0.011392939251429122,0.008635567922778501,0.009822506014599391
Brats18_TCIA10_109_1-100,0.0097557044234532,0.011491367236532756,0.008477259465379642,0.009756773138284786
Brats18_TCIA04_361_1-92.jpg,0.013216865033355429,0.015123615261419983,0.012114268045386059,0.013452427266669615
Brats18_TCIA10_202_1-80.jpg,0.010597927168918046,0.014823301205266034,0.00825990754911913,0.010601726559777954
Brats18_TCIA12_466_1-96.jpg,0.004239939568859922,0.004307008998008302,0.004202828146323431,0.004239999876651349
Brats18_TCIA10_109_1-92.jpg,0.015691249055763436,0.01569229701559388,0.015690669189786302,0.015691249998072677
Brats18_CBICA_ASE_1-92.jpg,0.007821449334096472,0.0078214654565554,0.00782144041308144,0.007821449348593537
Brats18_TCIA09_451_1-104,0.00789302124999623,0.007893021494275912,0.007893021114829337,0.007893021250215883
Brats18_TCIA09_254_1-108,0.015043179421641734,0.0150431794252877,0.015043179419624318,0.015043179421645014
Brats18_TCIA10_299_1-72.jpg,0.011350300873490328,0.011350300873543944,0.011350300873460659,0.011350300873490376
Brats18_TCIA10_152_1-100,0.008894002499304412,0.007620790164004545,0.008104163644479304,0.007854888876993133
Brats18_CBICA_ATD_1-84.jpg,0.0070908328506837206,0.00707264410303658,0.007079549438471933,0.007075988370364989
